Category,Description
Sobic.007G169200.v3.1,SORG
Sobic.007G169300.v3.1,SORG
Sobic.007G169700.v3.1,SORG
Sobic.007G169900.v3.1,SORG
Sobic.007G170100.v3.1,SORG
Sobic.007G170300.v3.1,SORG
Sobic.007G170900.v3.1,SORG
Sobic.007G171000.v3.1,SORG
Sobic.007G171200.v3.1,SORG
Sobic.007G171400.v3.1,SORG
Sobic.007G171500.v3.1,SORG
Sobic.007G171800.v3.1,SORG
Sobic.007G171950.v3.1,SORG
Sobic.007G172100.v3.1,SORG
Sobic.007G172200.v3.1,SORG
Sobic.007G172300.v3.1,SORG
Sobic.007G172400.v3.1,SORG
Sobic.007G172500.v3.1,SORG
Sobic.007G172600.v3.1,SORG
Sobic.007G172700.v3.1,SORG
Sobic.007G173000.v3.1,SORG
Sobic.007G173200.v3.1,SORG
Sobic.007G173300.v3.1,SORG
Sobic.007G173400.v3.1,SORG
Sobic.007G173500.v3.1,SORG
Sobic.007G173700.v3.1,SORG
Sobic.007G173800.v3.1,SORG
Sobic.007G173901.v3.1,SORG
Sobic.007G174000.v3.1,SORG
Sobic.007G174200.v3.1,SORG
Sobic.007G174300.v3.1,SORG
Sobic.007G174500.v3.1,SORG
Sobic.007G174600.v3.1,SORG
Sobic.007G174701.v3.1,SORG
Sobic.007G174800.v3.1,SORG
Sobic.007G174900.v3.1,SORG
Sobic.007G175100.v3.1,SORG
Sobic.007G175200.v3.1,SORG
Sobic.007G175400.v3.1,SORG
Sobic.007G175701.v3.1,SORG
Sobic.007G175900.v3.1,SORG
Sobic.007G176000.v3.1,SORG
Sobic.007G176100.v3.1,SORG
Sobic.007G176200.v3.1,SORG
Sobic.007G176500.v3.1,SORG
Sobic.007G176600.v3.1,SORG
Sobic.007G176800.v3.1,SORG
Sobic.007G176900.v3.1,SORG
Sobic.007G177000.v3.1,SORG
Sobic.007G177100.v3.1,SORG
Sobic.007G177200.v3.1,SORG
Sobic.007G177300.v3.1,SORG
Sobic.007G177500.v3.1,SORG
Sobic.007G177600.v3.1,SORG
Sobic.007G178100.v3.1,SORG
Sobic.007G178200.v3.1,SORG
Sobic.007G178300.v3.1,SORG
Sobic.007G178500.v3.1,SORG
Sobic.007G178600.v3.1,SORG
Sobic.007G178700.v3.1,SORG
Sobic.007G178900.v3.1,SORG
Sobic.007G179200.v3.1,SORG
Sobic.007G179266.v3.1,SORG
Sobic.007G179332.v3.1,SORG
Sobic.007G179400.v3.1,SORG
Sobic.007G179500.v3.1,SORG
Sobic.007G179600.v3.1,SORG
Sobic.007G179750.v3.1,SORG
Sobic.007G179800.v3.1,SORG
Sobic.007G179900.v3.1,SORG
Sobic.007G180000.v3.1,SORG
Sobic.007G180050.v3.1,SORG
Sobic.007G180100.v3.1,SORG
Sobic.007G180200.v3.1,SORG
Sobic.007G180300.v3.1,SORG
Sobic.007G180450.v3.1,SORG
Sobic.007G180600.v3.1,SORG
Sobic.007G180900.v3.1,SORG
Sobic.007G181000.v3.1,SORG
Sobic.007G181300.v3.1,SORG
Sobic.007G181400.v3.1,SORG
Sobic.007G181500.v3.1,SORG
Sobic.007G181600.v3.1,SORG
Sobic.007G181701.v3.1,SORG
Sobic.007G181900.v3.1,SORG
Sobic.007G182000.v3.1,SORG
Sobic.007G182101.v3.1,SORG
Sobic.007G182200.v3.1,SORG
Sobic.007G182300.v3.1,SORG
Sobic.007G182500.v3.1,SORG
Sobic.007G182600.v3.1,SORG
Sobic.007G183200.v3.1,SORG
Sobic.007G183300.v3.1,SORG
Sobic.007G183400.v3.1,SORG
Sobic.007G183500.v3.1,SORG
Sobic.007G183600.v3.1,SORG
Sobic.007G183800.v3.1,SORG
Sobic.007G183900.v3.1,SORG
Sobic.007G184001.v3.1,SORG
Sobic.007G184100.v3.1,SORG
Sobic.007G184200.v3.1,SORG
Sobic.007G184300.v3.1,SORG
Sobic.007G184400.v3.1,SORG
Sobic.007G184500.v3.1,SORG
Sobic.007G184600.v3.1,SORG
Sobic.007G184700.v3.1,SORG
Sobic.007G184800.v3.1,SORG
Sobic.007G185000.v3.1,SORG
Sobic.007G185100.v3.1,SORG
Sobic.007G185200.v3.1,SORG
Sobic.007G185300.v3.1,SORG
Sobic.007G185600.v3.1,SORG
Sobic.007G185700.v3.1,SORG
Sobic.007G185900.v3.1,SORG
Sobic.007G186000.v3.1,SORG
Sobic.007G186100.v3.1,SORG
Sobic.007G186200.v3.1,SORG
Sobic.007G186300.v3.1,SORG
Sobic.007G186400.v3.1,SORG
Sobic.007G186500.v3.1,SORG
Sobic.007G186600.v3.1,SORG
Sobic.007G186800.v3.1,SORG
Sobic.007G186900.v3.1,SORG
Sobic.007G187200.v3.1,SORG
Sobic.007G187400.v3.1,SORG
Sobic.007G187600.v3.1,SORG
Sobic.007G187700.v3.1,SORG
Sobic.007G187800.v3.1,SORG
Sobic.007G187900.v3.1,SORG
Sobic.007G188001.v3.1,SORG
Sobic.007G188100.v3.1,SORG
Sobic.007G188200.v3.1,SORG
Sobic.007G188300.v3.1,SORG
Sobic.007G188600.v3.1,SORG
Sobic.007G188701.v3.1,SORG
Sobic.007G188800.v3.1,SORG
Sobic.007G188900.v3.1,SORG
Sobic.007G189000.v3.1,SORG
Sobic.007G189100.v3.1,SORG
Sobic.007G189200.v3.1,SORG
Sobic.007G189500.v3.1,SORG
Sobic.007G189600.v3.1,SORG
Sobic.007G189800.v3.1,SORG
Sobic.007G190000.v3.1,SORG
Sobic.007G190100.v3.1,SORG
Sobic.007G190200.v3.1,SORG
Sobic.007G190333.v3.1,SORG
Sobic.007G190700.v3.1,SORG
Sobic.007G190800.v3.1,SORG
Sobic.007G191100.v3.1,SORG
Sobic.007G191300.v3.1,SORG
Sobic.007G191400.v3.1,SORG
Sobic.007G191500.v3.1,SORG
Sobic.007G191600.v3.1,SORG
Sobic.007G191700.v3.1,SORG
Sobic.007G191800.v3.1,SORG
Sobic.007G191900.v3.1,SORG
Sobic.007G192000.v3.1,SORG
Sobic.007G192100.v3.1,SORG
Sobic.007G192200.v3.1,SORG
Sobic.007G192300.v3.1,SORG
Sobic.007G192400.v3.1,SORG
Sobic.007G192500.v3.1,SORG
Sobic.007G192600.v3.1,SORG
Sobic.007G192700.v3.1,SORG
Sobic.007G192800.v3.1,SORG
Sobic.007G192900.v3.1,SORG
Sobic.007G193200.v3.1,SORG
Sobic.007G193500.v3.1,SORG
Sobic.007G193700.v3.1,SORG
Sobic.007G193800.v3.1,SORG
Sobic.007G193900.v3.1,SORG
Sobic.007G194000.v3.1,SORG
Sobic.007G194100.v3.1,SORG
Sobic.007G194200.v3.1,SORG
Sobic.007G194300.v3.1,SORG
Sobic.007G194400.v3.1,SORG
Sobic.007G194500.v3.1,SORG
Sobic.007G194600.v3.1,SORG
Sobic.007G194700.v3.1,SORG
Sobic.007G194800.v3.1,SORG
Sobic.007G194900.v3.1,SORG
Sobic.007G195100.v3.1,SORG
Sobic.007G195300.v3.1,SORG
Sobic.007G195400.v3.1,SORG
Sobic.007G195701.v3.1,SORG
Sobic.007G195800.v3.1,SORG
Sobic.007G196000.v3.1,SORG
Sobic.007G196201.v3.1,SORG
Sobic.007G196300.v3.1,SORG
Sobic.007G196400.v3.1,SORG
Sobic.007G196500.v3.1,SORG
Sobic.007G196600.v3.1,SORG
Sobic.007G196800.v3.1,SORG
Sobic.007G196900.v3.1,SORG
Sobic.007G197100.v3.1,SORG
Sobic.007G197200.v3.1,SORG
Sobic.007G197300.v3.1,SORG
Sobic.007G197400.v3.1,SORG
Sobic.007G197450.v3.1,SORG
Sobic.007G197600.v3.1,SORG
Sobic.007G197700.v3.1,SORG
Sobic.007G197800.v3.1,SORG
Sobic.007G197900.v3.1,SORG
Sobic.007G198000.v3.1,SORG
Sobic.007G198100.v3.1,SORG
Sobic.007G198300.v3.1,SORG
Sobic.007G198800.v3.1,SORG
Sobic.007G199600.v3.1,SORG
Sobic.007G200000.v3.1,SORG
Sobic.007G200100.v3.1,SORG
Sobic.007G200200.v3.1,SORG
Sobic.007G200300.v3.1,SORG
Sobic.007G200500.v3.1,SORG
Sobic.007G200600.v3.1,SORG
Sobic.007G200900.v3.1,SORG
Sobic.007G201000.v3.1,SORG
Sobic.007G201100.v3.1,SORG
Sobic.007G201400.v3.1,SORG
Sobic.007G201500.v3.1,SORG
Sobic.007G201650.v3.1,SORG
Sobic.007G201700.v3.1,SORG
Sobic.007G201800.v3.1,SORG
Sobic.007G201900.v3.1,SORG
Sobic.007G202000.v3.1,SORG
Sobic.007G202100.v3.1,SORG
Sobic.007G202480.v3.1,SORG
Sobic.007G202600.v3.1,SORG
Sobic.007G202700.v3.1,SORG
Sobic.007G202800.v3.1,SORG
Sobic.007G202900.v3.1,SORG
Sobic.007G203000.v3.1,SORG
Sobic.007G203300.v3.1,SORG
Sobic.007G203400.v3.1,SORG
Sobic.007G203500.v3.1,SORG
Sobic.007G203700.v3.1,SORG
Sobic.007G203900.v3.1,SORG
Sobic.007G204000.v3.1,SORG
Sobic.007G204100.v3.1,SORG
Sobic.007G204400.v3.1,SORG
Sobic.007G204500.v3.1,SORG
Sobic.007G204600.v3.1,SORG
Sobic.007G204700.v3.1,SORG
Sobic.007G205000.v3.1,SORG
Sobic.007G205500.v3.1,SORG
Sobic.007G205600.v3.1,SORG
Sobic.007G205700.v3.1,SORG
Sobic.007G205800.v3.1,SORG
Sobic.007G205900.v3.1,SORG
Sobic.007G206000.v3.1,SORG
Sobic.007G206100.v3.1,SORG
Sobic.007G206200.v3.1,SORG
Sobic.007G206300.v3.1,SORG
Sobic.007G206400.v3.1,SORG
Sobic.007G206500.v3.1,SORG
Sobic.007G206700.v3.1,SORG
Sobic.007G206800.v3.1,SORG
Sobic.007G207000.v3.1,SORG
Sobic.007G207200.v3.1,SORG
Sobic.007G207300.v3.1,SORG
Sobic.007G207400.v3.1,SORG
Sobic.007G207500.v3.1,SORG
Sobic.007G207600.v3.1,SORG
Sobic.007G207700.v3.1,SORG
Sobic.007G207800.v3.1,SORG
Sobic.007G207900.v3.1,SORG
Sobic.007G208000.v3.1,SORG
Sobic.007G208100.v3.1,SORG
Sobic.007G208200.v3.1,SORG
Sobic.007G208300.v3.1,SORG
Sobic.007G208400.v3.1,SORG
Sobic.007G208900.v3.1,SORG
Sobic.007G209000.v3.1,SORG
Sobic.007G209100.v3.1,SORG
Sobic.007G209300.v3.1,SORG
Sobic.007G209400.v3.1,SORG
Sobic.007G209500.v3.1,SORG
Sobic.007G209600.v3.1,SORG
Sobic.007G209800.v3.1,SORG
Sobic.007G210000.v3.1,SORG
Sobic.007G210100.v3.1,SORG
Sobic.007G210200.v3.1,SORG
Sobic.007G210300.v3.1,SORG
Sobic.007G210400.v3.1,SORG
Sobic.007G210500.v3.1,SORG
Sobic.007G210600.v3.1,SORG
Sobic.007G210700.v3.1,SORG
Sobic.007G210801.v3.1,SORG
Sobic.007G210900.v3.1,SORG
Sobic.007G211000.v3.1,SORG
Sobic.007G211100.v3.1,SORG
Sobic.007G211200.v3.1,SORG
Sobic.007G211300.v3.1,SORG
Sobic.007G211400.v3.1,SORG
Sobic.007G211500.v3.1,SORG
Sobic.007G211600.v3.1,SORG
Sobic.007G211700.v3.1,SORG
Sobic.007G211800.v3.1,SORG
Sobic.007G211900.v3.1,SORG
Sobic.007G212000.v3.1,SORG
Sobic.007G212100.v3.1,SORG
Sobic.007G212200.v3.1,SORG
Sobic.007G212300.v3.1,SORG
Sobic.007G212400.v3.1,SORG
Sobic.007G212500.v3.1,SORG
Sobic.007G212600.v3.1,SORG
Sobic.007G212700.v3.1,SORG
Sobic.007G212800.v3.1,SORG
Sobic.007G213000.v3.1,SORG
Sobic.007G213100.v3.1,SORG
Sobic.007G213300.v3.1,SORG
Sobic.007G213400.v3.1,SORG
Sobic.007G213500.v3.1,SORG
Sobic.007G213600.v3.1,SORG
Sobic.007G213700.v3.1,SORG
Sobic.007G213800.v3.1,SORG
Sobic.007G214050.v3.1,SORG
Sobic.007G214175.v3.1,SORG
Sobic.007G214300.v3.1,SORG
Sobic.007G214400.v3.1,SORG
Sobic.007G214500.v3.1,SORG
Sobic.007G214600.v3.1,SORG
Sobic.007G214700.v3.1,SORG
Sobic.007G214800.v3.1,SORG
Sobic.007G214900.v3.1,SORG
Sobic.007G215100.v3.1,SORG
Sobic.007G215200.v3.1,SORG
Sobic.007G215400.v3.1,SORG
Sobic.007G215500.v3.1,SORG
Sobic.007G215600.v3.1,SORG
Sobic.007G215700.v3.1,SORG
Sobic.007G215900.v3.1,SORG
Sobic.007G216001.v3.1,SORG
Sobic.007G216300.v3.1,SORG
Sobic.007G216401.v3.1,SORG
Sobic.007G216500.v3.1,SORG
Sobic.007G216600.v3.1,SORG
Sobic.007G216700.v3.1,SORG
Sobic.007G216800.v3.1,SORG
Sobic.007G216900.v3.1,SORG
Sobic.007G217000.v3.1,SORG
Sobic.007G217100.v3.1,SORG
Sobic.007G217200.v3.1,SORG
Sobic.007G217300.v3.1,SORG
Sobic.007G217400.v3.1,SORG
Sobic.007G217500.v3.1,SORG
Sobic.007G217600.v3.1,SORG
Sobic.007G217700.v3.1,SORG
Sobic.007G218000.v3.1,SORG
Sobic.007G218100.v3.1,SORG
Sobic.007G218200.v3.1,SORG
Sobic.007G218300.v3.1,SORG
Sobic.007G218600.v3.1,SORG
Sobic.007G218700.v3.1,SORG
Sobic.007G218800.v3.1,SORG
Sobic.007G218900.v3.1,SORG
Sobic.007G219000.v3.1,SORG
Sobic.007G219100.v3.1,SORG
Sobic.007G219200.v3.1,SORG
Sobic.007G219400.v3.1,SORG
Sobic.007G219500.v3.1,SORG
Sobic.007G219700.v3.1,SORG
Sobic.007G219800.v3.1,SORG
Sobic.007G219900.v3.1,SORG
Sobic.007G220000.v3.1,SORG
Sobic.007G220100.v3.1,SORG
Sobic.007G220200.v3.1,SORG
Sobic.007G220300.v3.1,SORG
Sobic.007G220400.v3.1,SORG
Sobic.007G220700.v3.1,SORG
Sobic.007G220900.v3.1,SORG
Sobic.007G221000.v3.1,SORG
Sobic.007G221100.v3.1,SORG
Sobic.007G221201.v3.1,SORG
Sobic.007G221400.v3.1,SORG
Sobic.007G221600.v3.1,SORG
Sobic.007G221700.v3.1,SORG
Sobic.007G221800.v3.1,SORG
Sobic.007G222600.v3.1,SORG
Sobic.007G222800.v3.1,SORG
Sobic.007G222900.v3.1,SORG
Sobic.007G223000.v3.1,SORG
Sobic.007G223100.v3.1,SORG
Sobic.007G223200.v3.1,SORG
Sobic.007G223300.v3.1,SORG
Sobic.007G223500.v3.1,SORG
Sobic.007G223600.v3.1,SORG
Sobic.007G223701.v3.1,SORG
Sobic.007G223900.v3.1,SORG
Sobic.007G224000.v3.1,SORG
Sobic.007G224100.v3.1,SORG
Sobic.007G224200.v3.1,SORG
Sobic.007G224300.v3.1,SORG
Sobic.007G224400.v3.1,SORG
Sobic.007G224500.v3.1,SORG
Sobic.007G224700.v3.1,SORG
Sobic.007G224800.v3.1,SORG
Sobic.007G224900.v3.1,SORG
Sobic.007G225000.v3.1,SORG
Sobic.007G225100.v3.1,SORG
Sobic.007G225200.v3.1,SORG
Sobic.007G225300.v3.1,SORG
Sobic.007G225400.v3.1,SORG
Sobic.007G225500.v3.1,SORG
Sobic.007G225600.v3.1,SORG
Sobic.007G225700.v3.1,SORG
Sobic.007G225800.v3.1,SORG
Sobic.007G225900.v3.1,SORG
Sobic.007G226000.v3.1,SORG
Sobic.007G226100.v3.1,SORG
Sobic.007G226300.v3.1,SORG
Sobic.007G226400.v3.1,SORG
Sobic.007G226500.v3.1,SORG
Sobic.007G226600.v3.1,SORG
Sobic.007G226700.v3.1,SORG
Sobic.007G226800.v3.1,SORG
Sobic.007G227000.v3.1,SORG
Sobic.007G227100.v3.1,SORG
Sobic.007G227300.v3.1,SORG
Sobic.007G227500.v3.1,SORG
Sobic.007G227600.v3.1,SORG
Sobic.007G227700.v3.1,SORG
Sobic.008G000100.v3.1,SORG
Sobic.008G000201.v3.1,SORG
Sobic.008G000300.v3.1,SORG
Sobic.008G000500.v3.1,SORG
Sobic.008G000600.v3.1,SORG
Sobic.008G000700.v3.1,SORG
Sobic.008G000800.v3.1,SORG
Sobic.008G000900.v3.1,SORG
Sobic.008G001000.v3.1,SORG
Sobic.008G001100.v3.1,SORG
Sobic.008G001200.v3.1,SORG
Sobic.008G001300.v3.1,SORG
Sobic.008G001400.v3.1,SORG
Sobic.008G001500.v3.1,SORG
Sobic.008G001800.v3.1,SORG
Sobic.008G001900.v3.1,SORG
Sobic.008G002000.v3.1,SORG
Sobic.008G002300.v3.1,SORG
Sobic.008G002400.v3.1,SORG
Sobic.008G002500.v3.1,SORG
Sobic.008G002600.v3.1,SORG
Sobic.008G002700.v3.1,SORG
Sobic.008G002800.v3.1,SORG
Sobic.008G003200.v3.1,SORG
Sobic.008G003600.v3.1,SORG
Sobic.008G003700.v3.1,SORG
Sobic.008G003900.v3.1,SORG
Sobic.008G004000.v3.1,SORG
Sobic.008G004100.v3.1,SORG
Sobic.008G004200.v3.1,SORG
Sobic.008G004300.v3.1,SORG
Sobic.008G004400.v3.1,SORG
Sobic.008G004700.v3.1,SORG
Sobic.008G004800.v3.1,SORG
Sobic.008G004900.v3.1,SORG
Sobic.008G005000.v3.1,SORG
Sobic.008G005100.v3.1,SORG
Sobic.008G005200.v3.1,SORG
Sobic.008G005300.v3.1,SORG
Sobic.008G005400.v3.1,SORG
Sobic.008G005700.v3.1,SORG
Sobic.008G005800.v3.1,SORG
Sobic.008G005900.v3.1,SORG
Sobic.008G006000.v3.1,SORG
Sobic.008G006100.v3.1,SORG
Sobic.008G006200.v3.1,SORG
Sobic.008G006300.v3.1,SORG
Sobic.008G006800.v3.1,SORG
Sobic.008G007300.v3.1,SORG
Sobic.008G007400.v3.1,SORG
Sobic.008G007700.v3.1,SORG
Sobic.008G007800.v3.1,SORG
Sobic.008G008100.v3.1,SORG
Sobic.008G008400.v3.1,SORG
Sobic.008G008500.v3.1,SORG
Sobic.008G008601.v3.1,SORG
Sobic.008G008801.v3.1,SORG
Sobic.008G008900.v3.1,SORG
Sobic.008G009000.v3.1,SORG
Sobic.008G009500.v3.1,SORG
Sobic.008G009600.v3.1,SORG
Sobic.008G009700.v3.1,SORG
Sobic.008G010200.v3.1,SORG
Sobic.008G010300.v3.1,SORG
Sobic.008G010400.v3.1,SORG
Sobic.008G010500.v3.1,SORG
Sobic.008G010600.v3.1,SORG
Sobic.008G010700.v3.1,SORG
Sobic.008G010750.v3.1,SORG
Sobic.008G010800.v3.1,SORG
Sobic.008G010900.v3.1,SORG
Sobic.008G011000.v3.1,SORG
Sobic.008G011100.v3.1,SORG
Sobic.008G011300.v3.1,SORG
Sobic.008G011600.v3.1,SORG
Sobic.008G011700.v3.1,SORG
Sobic.008G011800.v3.1,SORG
Sobic.008G012100.v3.1,SORG
Sobic.008G012300.v3.1,SORG
Sobic.008G012400.v3.1,SORG
Sobic.008G012700.v3.1,SORG
Sobic.008G012900.v3.1,SORG
Sobic.008G013300.v3.1,SORG
Sobic.008G013600.v3.1,SORG
Sobic.008G013800.v3.1,SORG
Sobic.008G014100.v3.1,SORG
Sobic.008G014300.v3.1,SORG
Sobic.008G014400.v3.1,SORG
Sobic.008G014500.v3.1,SORG
Sobic.008G014601.v3.1,SORG
Sobic.008G014700.v3.1,SORG
Sobic.008G014801.v3.1,SORG
Sobic.008G015100.v3.1,SORG
Sobic.008G015200.v3.1,SORG
Sobic.008G015300.v3.1,SORG
Sobic.008G015400.v3.1,SORG
Sobic.008G015500.v3.1,SORG
Sobic.008G015800.v3.1,SORG
Sobic.008G016000.v3.1,SORG
Sobic.008G016100.v3.1,SORG
Sobic.008G016200.v3.1,SORG
Sobic.008G016300.v3.1,SORG
Sobic.008G016700.v3.1,SORG
Sobic.008G016800.v3.1,SORG
Sobic.008G016900.v3.1,SORG
Sobic.008G017100.v3.1,SORG
Sobic.008G017200.v3.1,SORG
Sobic.008G017300.v3.1,SORG
Sobic.008G017400.v3.1,SORG
Sobic.008G017700.v3.1,SORG
Sobic.008G017800.v3.1,SORG
Sobic.008G017900.v3.1,SORG
Sobic.008G018000.v3.1,SORG
Sobic.008G018200.v3.1,SORG
Sobic.008G018300.v3.1,SORG
Sobic.008G018400.v3.1,SORG
Sobic.008G018600.v3.1,SORG
Sobic.008G018700.v3.1,SORG
Sobic.008G018800.v3.1,SORG
Sobic.008G018900.v3.1,SORG
Sobic.008G019000.v3.1,SORG
Sobic.008G019300.v3.1,SORG
Sobic.008G019400.v3.1,SORG
Sobic.008G019466.v3.1,SORG
Sobic.008G019532.v3.1,SORG
Sobic.008G019600.v3.1,SORG
Sobic.008G019800.v3.1,SORG
Sobic.008G019900.v3.1,SORG
Sobic.008G020000.v3.1,SORG
Sobic.008G020100.v3.1,SORG
Sobic.008G020200.v3.1,SORG
Sobic.008G020500.v3.1,SORG
Sobic.008G020700.v3.1,SORG
Sobic.008G020800.v3.1,SORG
Sobic.008G021000.v3.1,SORG
Sobic.008G021100.v3.1,SORG
Sobic.008G021200.v3.1,SORG
Sobic.008G021300.v3.1,SORG
Sobic.008G021400.v3.1,SORG
Sobic.008G021700.v3.1,SORG
Sobic.008G021800.v3.1,SORG
Sobic.008G021900.v3.1,SORG
Sobic.008G022000.v3.1,SORG
Sobic.008G022200.v3.1,SORG
Sobic.008G022300.v3.1,SORG
Sobic.008G022400.v3.1,SORG
Sobic.008G022500.v3.1,SORG
Sobic.008G022600.v3.1,SORG
Sobic.008G022701.v3.1,SORG
Sobic.008G023300.v3.1,SORG
Sobic.008G023401.v3.1,SORG
Sobic.008G024000.v3.1,SORG
Sobic.008G024300.v3.1,SORG
Sobic.008G024400.v3.1,SORG
Sobic.008G024500.v3.1,SORG
Sobic.008G024600.v3.1,SORG
Sobic.008G024700.v3.1,SORG
Sobic.008G024900.v3.1,SORG
Sobic.008G025100.v3.1,SORG
Sobic.008G025200.v3.1,SORG
Sobic.008G025300.v3.1,SORG
Sobic.008G025500.v3.1,SORG
Sobic.008G025600.v3.1,SORG
Sobic.008G025700.v3.1,SORG
Sobic.008G025900.v3.1,SORG
Sobic.008G026100.v3.1,SORG
Sobic.008G026200.v3.1,SORG
Sobic.008G026400.v3.1,SORG
Sobic.008G026600.v3.1,SORG
Sobic.008G026700.v3.1,SORG
Sobic.008G026900.v3.1,SORG
Sobic.008G027400.v3.1,SORG
Sobic.008G027500.v3.1,SORG
Sobic.008G027700.v3.1,SORG
Sobic.008G028400.v3.1,SORG
Sobic.008G028500.v3.1,SORG
Sobic.008G028600.v3.1,SORG
Sobic.008G028700.v3.1,SORG
Sobic.008G029000.v3.1,SORG
Sobic.008G029300.v3.1,SORG
Sobic.008G029400.v3.1,SORG
Sobic.008G029800.v3.1,SORG
Sobic.008G029850.v3.1,SORG
Sobic.008G029900.v3.1,SORG
Sobic.008G030000.v3.1,SORG
Sobic.008G030100.v3.1,SORG
Sobic.008G030700.v3.1,SORG
Sobic.008G030900.v3.1,SORG
Sobic.008G031000.v3.1,SORG
Sobic.008G031200.v3.1,SORG
Sobic.008G032000.v3.1,SORG
Sobic.008G032100.v3.1,SORG
Sobic.008G032200.v3.1,SORG
Sobic.008G032300.v3.1,SORG
Sobic.008G032500.v3.1,SORG
Sobic.008G032600.v3.1,SORG
Sobic.008G032800.v3.1,SORG
Sobic.008G032900.v3.1,SORG
Sobic.008G033000.v3.1,SORG
Sobic.008G033100.v3.1,SORG
Sobic.008G033200.v3.1,SORG
Sobic.008G033300.v3.1,SORG
Sobic.008G033400.v3.1,SORG
Sobic.008G033500.v3.1,SORG
Sobic.008G033600.v3.1,SORG
Sobic.008G033700.v3.1,SORG
Sobic.008G033800.v3.1,SORG
Sobic.008G033900.v3.1,SORG
Sobic.008G034000.v3.1,SORG
Sobic.008G034200.v3.1,SORG
Sobic.008G034300.v3.1,SORG
Sobic.008G034400.v3.1,SORG
Sobic.008G034500.v3.1,SORG
Sobic.008G034600.v3.1,SORG
Sobic.008G034700.v3.1,SORG
Sobic.008G035300.v3.1,SORG
Sobic.008G035400.v3.1,SORG
Sobic.008G035501.v3.1,SORG
Sobic.008G035800.v3.1,SORG
Sobic.008G035900.v3.1,SORG
Sobic.008G036000.v3.1,SORG
Sobic.008G036300.v3.1,SORG
Sobic.008G036800.v3.1,SORG
Sobic.008G036900.v3.1,SORG
Sobic.008G037000.v3.1,SORG
Sobic.008G037200.v3.1,SORG
Sobic.008G037300.v3.1,SORG
Sobic.008G037400.v3.1,SORG
Sobic.008G037500.v3.1,SORG
Sobic.008G037600.v3.1,SORG
Sobic.008G037700.v3.1,SORG
Sobic.008G037800.v3.1,SORG
Sobic.008G037900.v3.1,SORG
Sobic.008G038000.v3.1,SORG
Sobic.008G038100.v3.1,SORG
Sobic.008G038200.v3.1,SORG
Sobic.008G038300.v3.1,SORG
Sobic.008G038400.v3.1,SORG
Sobic.008G038500.v3.1,SORG
Sobic.008G038600.v3.1,SORG
Sobic.008G039100.v3.1,SORG
Sobic.008G039401.v3.1,SORG
Sobic.008G039501.v3.1,SORG
Sobic.008G039600.v3.1,SORG
Sobic.008G039800.v3.1,SORG
Sobic.008G039900.v3.1,SORG
Sobic.008G040000.v3.1,SORG
Sobic.008G040100.v3.1,SORG
Sobic.008G040201.v3.1,SORG
Sobic.008G040300.v3.1,SORG
Sobic.008G040400.v3.1,SORG
Sobic.008G040600.v3.1,SORG
Sobic.008G040700.v3.1,SORG
Sobic.008G040800.v3.1,SORG
Sobic.008G040900.v3.1,SORG
Sobic.008G041000.v3.1,SORG
Sobic.008G041100.v3.1,SORG
Sobic.008G041300.v3.1,SORG
Sobic.008G041400.v3.1,SORG
Sobic.008G041600.v3.1,SORG
Sobic.008G041700.v3.1,SORG
Sobic.008G041800.v3.1,SORG
Sobic.008G042100.v3.1,SORG
Sobic.008G042300.v3.1,SORG
Sobic.008G042500.v3.1,SORG
Sobic.008G042600.v3.1,SORG
Sobic.008G042700.v3.1,SORG
Sobic.008G042800.v3.1,SORG
Sobic.008G042900.v3.1,SORG
Sobic.008G043200.v3.1,SORG
Sobic.008G043500.v3.1,SORG
Sobic.008G043600.v3.1,SORG
Sobic.008G043700.v3.1,SORG
Sobic.008G044000.v3.1,SORG
Sobic.008G044100.v3.1,SORG
Sobic.008G044400.v3.1,SORG
Sobic.008G044450.v3.1,SORG
Sobic.008G044600.v3.1,SORG
Sobic.008G044750.v3.1,SORG
Sobic.008G044900.v3.1,SORG
Sobic.008G045300.v3.1,SORG
Sobic.008G045800.v3.1,SORG
Sobic.008G046000.v3.1,SORG
Sobic.008G046300.v3.1,SORG
Sobic.008G046400.v3.1,SORG
Sobic.008G046500.v3.1,SORG
Sobic.008G046600.v3.1,SORG
Sobic.008G046700.v3.1,SORG
Sobic.008G046800.v3.1,SORG
Sobic.008G046900.v3.1,SORG
Sobic.008G047100.v3.1,SORG
Sobic.008G047300.v3.1,SORG
Sobic.008G047400.v3.1,SORG
Sobic.008G047500.v3.1,SORG
Sobic.008G047600.v3.1,SORG
Sobic.008G047700.v3.1,SORG
Sobic.008G047800.v3.1,SORG
Sobic.008G048300.v3.1,SORG
Sobic.008G048400.v3.1,SORG
Sobic.008G048900.v3.1,SORG
Sobic.008G049100.v3.1,SORG
Sobic.008G049200.v3.1,SORG
Sobic.008G050600.v3.1,SORG
Sobic.008G050700.v3.1,SORG
Sobic.008G050800.v3.1,SORG
Sobic.008G050900.v3.1,SORG
Sobic.008G051000.v3.1,SORG
Sobic.008G051200.v3.1,SORG
Sobic.008G051300.v3.1,SORG
Sobic.008G051400.v3.1,SORG
Sobic.008G051800.v3.1,SORG
Sobic.008G051900.v3.1,SORG
Sobic.008G052000.v3.1,SORG
Sobic.008G052200.v3.1,SORG
